Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,22.9399218246,4.40244694023,0.00204887241043,0.0,4.58992532963,8.1892,64.0784054777,53.81088454,3.33988,6.92764093764
 01/01  02:00:00,14.7382771466,0.0,0.0,0.0,1.52997510988,7.4902,3.93193716539,0.0,3.33988,0.592057165388
 01/01  03:00:00,14.763776614,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/01  04:00:00,14.7823380295,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/01  05:00:00,14.9456238554,0.0,0.0,0.0,1.52997510988,7.4902,3.93194309249,0.0,3.33988,0.592063092488
 01/01  06:00:00,23.0926573245,4.40244694023,0.0,0.0,4.58992532963,8.1892,57.4248224803,49.0551224803,8.3497,0.02
 01/01  07:00:00,39.0624160102,4.40244694023,0.018737583938,0.0,9.17985065927,19.4245,64.0784068212,42.7651759214,16.6994,4.61383089975
 01/01  08:00:00,46.5289152887,4.40244694023,0.0154684696578,0.0,9.17985065927,26.9147,60.31792258,30.6558101618,25.0491,4.61301241812
 01/01  09:00:00,42.2986657717,4.40244694023,0.00440373101963,0.0,9.17985065927,26.9147,66.6101627912,28.5988717766,33.3988,4.61249101467
 01/01  10:00:00,34.8215165984,4.40244694023,0.0,0.0,9.17985065927,19.4245,60.0444325633,30.9555589592,25.0491,4.03977360407
 01/01  11:00:00,42.3611914419,4.40244694023,0.0261935065809,0.0,9.17985065927,26.9147,79.6201240082,23.3643840002,41.7485,14.507240008
 01/01  12:00:00,43.0830187631,4.40244694023,0.0,0.0,9.17985065927,26.9147,71.4574515535,15.7793641592,41.7485,13.9295873942
 01/01  13:00:00,42.4698974777,4.40244694023,0.011950903939,0.0,9.17985065927,26.9147,55.4650068673,2.13602663485,41.7485,11.5804802325
 01/01  14:00:00,35.003673175,4.40244694023,0.0127607404582,0.0,9.17985065927,19.4245,45.0056196082,0.0272388999064,33.3988,11.5795807083
 01/01  15:00:00,35.0206724227,4.40244694023,0.0,0.0,9.17985065927,19.4245,33.7652303749,0.0491316762556,25.0491,8.66699869866
 01/01  16:00:00,35.0032974784,4.40244694023,0.0,0.0,9.17985065927,19.4245,42.0658561693,0.0,33.3988,8.6670561693
 01/01  17:00:00,42.593821114,4.40244694023,0.179848004115,0.0,9.17985065927,26.9147,58.7650090137,0.0,50.0982,8.66680901369
 01/01  18:00:00,44.4865463518,4.40244694023,0.0,0.0,9.17985065927,26.9147,64.3897687462,2.71034887856,50.0982,11.5812198677
 01/01  19:00:00,46.5575166256,4.40244694023,0.0,0.0,9.17985065927,26.9147,72.7197024281,8.69384100432,50.0982,13.9276614238
 01/01  20:00:00,39.1890679092,4.40244694023,0.0,0.0,9.17985065927,19.4245,59.1696359248,11.2603516773,33.3988,14.5104842475
 01/01  21:00:00,39.1499105307,4.40244694023,0.0,0.0,9.17985065927,19.4245,60.1545454743,15.177353186,33.3988,11.5783922884
 01/01  22:00:00,39.0617975484,4.40244694023,0.0,0.0,9.17985065927,19.4245,67.0663794212,28.0915977595,25.0491,13.9256816616
 01/01  23:00:00,38.9398431927,4.40244694023,0.0,0.0,9.17985065927,19.4245,63.9220622124,35.6431685644,16.6994,11.5794936479
 01/01  24:00:00,39.7029929173,4.40244694023,0.0,0.0,9.17985065927,19.4245,54.0591192185,39.9393472826,8.3497,5.77007193591
 01/02  01:00:00,22.9509918628,4.40244694023,0.00202358776569,0.0,4.58992532963,8.1892,65.3542348912,56.245583027,3.33988,5.76877186419
 01/02  02:00:00,14.6875312235,0.0,0.0,0.0,1.52997510988,7.4902,3.93196249783,0.0,3.33988,0.592082497835
 01/02  03:00:00,14.6992267793,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/02  04:00:00,14.708453715,0.0,0.0,0.0,1.52997510988,7.4902,3.93194254389,0.0,3.33988,0.592062543891
 01/02  05:00:00,14.8576354484,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/02  06:00:00,23.0187557372,4.40244694023,0.0,0.0,4.58992532963,8.1892,83.7950246026,75.4253246026,8.3497,0.02
 01/02  07:00:00,38.9904249378,4.40244694023,0.0165998316142,0.0,9.17985065927,19.4245,90.8149770426,69.501290967,16.6994,4.61428607569
 01/02  08:00:00,46.4724503245,4.40244694023,0.0216991314597,0.0,9.17985065927,26.9147,101.117322933,58.615223223,25.0491,17.4529997099
 01/02  09:00:00,42.2353643498,4.40244694023,0.00425129145203,0.0,9.17985065927,26.9147,106.145692906,57.6392995087,33.3988,15.107593397
 01/02  10:00:00,34.7563814626,4.40244694023,0.0,0.0,9.17985065927,19.4245,92.0855602668,53.7028635222,25.0491,13.3335967446
 01/02  11:00:00,42.2641107939,4.40244694023,0.00278517048503,0.0,9.17985065927,26.9147,104.033563236,51.2851794217,41.7485,10.9998838142
 01/02  12:00:00,43.0242006431,4.40244694023,0.0,0.0,9.17985065927,26.9147,96.6137866514,41.5321994059,41.7485,13.3330872455
 01/02  13:00:00,42.3328271512,4.40244694023,0.0,0.0,9.17985065927,26.9147,84.36080465,31.3476689899,41.7485,11.2646356601
 01/02  14:00:00,34.8241302637,4.40244694023,0.0,0.0,9.17985065927,19.4245,73.1220890723,29.5757018752,33.3988,10.1475871971
 01/02  15:00:00,34.832832862,4.40244694023,0.0,0.0,9.17985065927,19.4245,65.8174547318,32.1012125067,25.0491,8.66714222516
 01/02  16:00:00,34.8344253387,4.40244694023,0.0,0.0,9.17985065927,19.4245,73.5462887858,31.4805870021,33.3988,8.66690178363
 01/02  17:00:00,42.2706871053,4.40244694023,0.00957135480338,0.0,9.17985065927,26.9147,88.3801467674,29.6145135138,50.0982,8.66743325357
 01/02  18:00:00,44.3701261786,4.40244694023,0.0,0.0,9.17985065927,26.9147,95.8422210586,34.1652534757,50.0982,11.5787675829
 01/02  19:00:00,46.4642469443,4.40244694023,0.0,0.0,9.17985065927,26.9147,104.251937854,38.4634228,50.0982,15.6903150538
 01/02  20:00:00,39.0834018342,4.40244694023,0.0,0.0,9.17985065927,19.4245,97.0970874129,46.8250566928,33.3988,16.8732307201
 01/02  21:00:00,39.051177512,4.40244694023,0.0,0.0,9.17985065927,19.4245,99.4356313128,51.5261173376,33.3988,14.5107139752
 01/02  22:00:00,38.9730962098,4.40244694023,0.0,0.0,9.17985065927,19.4245,102.301837334,61.5631057251,25.0491,15.6896316093
 01/02  23:00:00,38.8598292421,4.40244694023,0.0,0.0,9.17985065927,19.4245,97.2818818017,67.8304075772,16.6994,12.7520742246
 01/02  24:00:00,39.6633731665,4.40244694023,0.0,0.0,9.17985065927,19.4245,89.0930061184,73.8151638271,8.3497,6.9281422913
 01/03  01:00:00,22.8959509863,4.40244694023,0.0,0.0,4.58992532963,8.1892,93.913472494,84.2286085541,3.33988,6.34498393993
 01/03  02:00:00,14.6578223269,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/03  03:00:00,14.6791809685,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/03  04:00:00,14.6903270073,0.0,0.0,0.0,1.52997510988,7.4902,3.93196000897,0.0,3.33988,0.592080008966
 01/03  05:00:00,15.3538200276,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/03  06:00:00,23.5182086907,4.40244694023,0.00191003809376,0.0,4.58992532963,8.1892,105.366562601,96.424776703,8.3497,0.592085897994
 01/03  07:00:00,39.1965704499,4.40244694023,0.0136760322607,0.0,9.17985065927,19.4245,113.5000864,92.188078234,16.6994,4.61260816597
 01/03  08:00:00,46.444767776,4.40244694023,0.0182090261931,0.0,9.17985065927,26.9147,127.062977265,85.1423823554,25.0491,16.8714949093
 01/03  09:00:00,42.2126705337,4.40244694023,0.00392569424401,0.0,9.17985065927,26.9147,132.112248369,83.0229755073,33.3988,15.6904728618
 01/03  10:00:00,34.726501839,4.40244694023,0.0,0.0,9.17985065927,19.4245,117.579343161,79.7760786467,25.0491,12.7541645143
 01/03  11:00:00,42.2237282132,4.40244694023,0.00193774232678,0.0,9.17985065927,26.9147,131.945495472,78.615651076,41.7485,11.581344396
 01/03  12:00:00,42.9930083491,4.40244694023,0.0,0.0,9.17985065927,26.9147,123.222562719,68.720506226,41.7485,12.7535564931
 01/03  13:00:00,42.2782126909,4.40244694023,0.0,0.0,9.17985065927,26.9147,109.413959471,56.0840756234,41.7485,11.581383848
 01/03  14:00:00,34.7557608238,4.40244694023,0.0,0.0,9.17985065927,19.4245,99.0025962968,55.1919958146,33.3988,10.4118004822
 01/03  15:00:00,34.7519780403,4.40244694023,0.0,0.0,9.17985065927,19.4245,95.1160853902,61.3999293187,25.0491,8.66705607147
 01/03  16:00:00,34.7395755333,4.40244694023,0.0,0.0,9.17985065927,19.4245,106.63970688,64.5741499531,33.3988,8.66675692698
 01/03  17:00:00,42.1715792489,4.40244694023,0.00498743087127,0.0,9.17985065927,26.9147,121.118482502,62.3527484834,50.0982,8.66753401816
 01/03  18:00:00,44.2975024584,4.40244694023,0.0,0.0,9.17985065927,26.9147,121.583799464,59.9073202202,50.0982,11.5782792442
 01/03  19:00:00,46.4217010032,4.40244694023,0.00127840578824,0.0,9.17985065927,26.9147,119.399381089,53.6123185429,50.0982,15.6888625459
 01/03  20:00:00,38.9195588666,4.40244694023,0.0,0.0,9.17985065927,19.4245,105.799286015,55.5299078906,33.3988,16.8705781241
 01/03  21:00:00,38.9078693728,4.40244694023,0.0,0.0,9.17985065927,19.4245,105.001289529,57.0917389179,33.3988,14.5107506108
 01/03  22:00:00,38.8650848231,4.40244694023,0.0,0.0,9.17985065927,19.4245,105.58363947,64.8464559936,25.0491,15.6880834767
 01/03  23:00:00,38.8556870186,4.40244694023,0.0,0.0,9.17985065927,19.4245,99.2773437926,69.8258609407,16.6994,12.7520828519
 01/03  24:00:00,39.660840593,4.40244694023,0.0,0.0,9.17985065927,19.4245,90.0080951141,74.7301361153,8.3497,6.92825899879
 01/04  01:00:00,22.8956174884,4.40244694023,0.0,0.0,4.58992532963,8.1892,96.2764956932,86.5920291139,3.33988,6.34458657933
 01/04  02:00:00,14.6538002028,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/04  03:00:00,14.6762620355,0.0,0.0,0.0,1.52997510988,7.4902,3.93192500402,0.0,3.33988,0.592045004021
 01/04  04:00:00,14.6896937409,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/04  05:00:00,14.8414132939,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/04  06:00:00,23.0128612178,4.40244694023,0.00184807864148,0.0,4.58992532963,8.1892,88.6549531716,79.7131634154,8.3497,0.592089756202
 01/04  07:00:00,38.991249348,4.40244694023,0.0175657552263,0.0,9.17985065927,19.4245,90.8775503733,69.5656586859,16.6994,4.6124916874
 01/04  08:00:00,46.4850547403,4.40244694023,0.0242547763862,0.0,9.17985065927,26.9147,99.1244212828,57.2024346298,25.0491,16.8728866531
 01/04  09:00:00,42.265290741,4.40244694023,0.0,0.0,9.17985065927,26.9147,97.9455510895,48.8566617132,33.3988,15.6900893763
 01/04  10:00:00,34.8133714695,4.40244694023,0.0,0.0,9.17985065927,19.4245,75.5860537646,37.7819701179,25.0491,12.7549836467
 01/04  11:00:00,42.3248873271,4.40244694023,0.00344888877948,0.0,9.17985065927,26.9147,85.6176641988,32.2877046476,41.7485,11.5814595512
 01/04  12:00:00,43.1049884985,4.40244694023,0.0,0.0,9.17985065927,26.9147,65.8039004603,10.722956235,41.7485,13.3324442253
 01/04  13:00:00,42.4936232304,4.40244694023,0.00860490770217,0.0,9.17985065927,26.9147,52.7588637126,0.00601640021588,41.7485,11.0043473124
 01/04  14:00:00,34.9886239432,4.40244694023,0.00521261550306,0.0,9.17985065927,19.4245,43.8328927989,0.0237001652846,33.3988,10.4103926336
 01/04  15:00:00,34.9851290182,4.40244694023,0.0,0.0,9.17985065927,19.4245,33.7848538869,0.0679059888599,25.0491,8.66784789805
 01/04  16:00:00,34.9586893423,4.40244694023,0.0,0.0,9.17985065927,19.4245,42.0893041577,0.023370222157,33.3988,8.66713393555
 01/04  17:00:00,42.370568029,4.40244694023,0.00548517921742,0.0,9.17985065927,26.9147,58.7650305786,0.0,50.0982,8.66683057864
 01/04  18:00:00,44.4313446424,4.40244694023,0.0,0.0,9.17985065927,26.9147,71.1544520118,9.47529414227,50.0982,11.5809578695
 01/04  19:00:00,46.4994541159,4.40244694023,0.0,0.0,9.17985065927,26.9147,90.9499112149,25.1628652191,50.0982,15.6888459958
 01/04  20:00:00,39.1121608692,4.40244694023,0.0,0.0,9.17985065927,19.4245,87.05523545,36.7820349295,33.3988,16.8744005204
 01/04  21:00:00,39.0716424735,4.40244694023,0.0,0.0,9.17985065927,19.4245,91.6384546944,43.7317542125,33.3988,14.5079004819
 01/04  22:00:00,38.9845568826,4.40244694023,0.0,0.0,9.17985065927,19.4245,94.2750417714,53.5357389756,25.0491,15.6902027959
 01/04  23:00:00,38.871572303,4.40244694023,0.0,0.0,9.17985065927,19.4245,86.9720624629,57.5194720508,16.6994,12.7531904121
 01/04  24:00:00,39.6724264929,4.40244694023,0.0,0.0,9.17985065927,19.4245,77.2288861718,61.3757362949,8.3497,7.50344987685
 01/05  01:00:00,22.9053041028,4.40244694023,0.0,0.0,4.58992532963,8.1892,81.1548159504,72.0463666941,3.33988,5.7685692563
 01/05  02:00:00,14.6704179999,0.0,0.0,0.0,1.52997510988,7.4902,3.93196671949,0.0,3.33988,0.592086719493
 01/05  03:00:00,14.6926706987,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/05  04:00:00,14.7033777533,0.0,0.0,0.0,1.52997510988,7.4902,3.93197259963,0.0,3.33988,0.592092599631
 01/05  05:00:00,14.8560988936,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/05  06:00:00,23.0178935958,4.40244694023,0.0,0.0,4.58992532963,8.1892,84.5763754918,75.6346287507,8.3497,0.592046741135
 01/05  07:00:00,38.9837398975,4.40244694023,0.0158024897779,0.0,9.17985065927,19.4245,93.2444668316,72.5047698307,16.6994,4.04029700087
 01/05  08:00:00,46.4599908768,4.40244694023,0.0202997651082,0.0,9.17985065927,26.9147,109.177472025,66.6716539403,25.0491,17.4567180847
 01/05  09:00:00,42.2264467826,4.40244694023,0.00441087950909,0.0,9.17985065927,26.9147,111.644931459,62.5581648965,33.3988,15.6879665628
 01/05  10:00:00,34.7922407864,4.40244694023,0.0,0.0,9.17985065927,19.4245,80.1970889536,42.3934417348,25.0491,12.7545472188
 01/05  11:00:00,42.3356776306,4.40244694023,0.0037606327238,0.0,9.17985065927,26.9147,82.2149449935,28.8849320791,41.7485,11.5815129144
 01/05  12:00:00,43.0920246039,4.40244694023,0.0,0.0,9.17985065927,26.9147,65.6952450085,11.1926450809,41.7485,12.7540999277
 01/05  13:00:00,42.4687981454,4.40244694023,0.0105870489657,0.0,9.17985065927,26.9147,53.3293475692,0.0,41.7485,11.5808475692
 01/05  14:00:00,34.944739516,4.40244694023,0.0,0.0,9.17985065927,19.4245,43.8940874392,0.0834642063754,33.3988,10.4118232328
 01/05  15:00:00,34.9434608943,4.40244694023,0.0,0.0,9.17985065927,19.4245,33.9280526849,0.212378444363,25.0491,8.66657424054
 01/05  16:00:00,34.926484735,4.40244694023,0.0,0.0,9.17985065927,19.4245,44.1992447544,2.13332907873,33.3988,8.66711567564
 01/05  17:00:00,42.3435317385,4.40244694023,0.00978345231245,0.0,9.17985065927,26.9147,62.8841193859,4.11743210637,50.0982,8.66848727958
 01/05  18:00:00,44.4285267273,4.40244694023,0.0,0.0,9.17985065927,26.9147,72.3153399144,10.6364876136,50.0982,11.5806523008
 01/05  19:00:00,46.5209303137,4.40244694023,0.0,0.0,9.17985065927,26.9147,82.1937485105,16.4046884252,50.0982,15.6908600853
 01/05  20:00:00,39.1393308912,4.40244694023,0.0,0.0,9.17985065927,19.4245,76.5314990222,26.2583512547,33.3988,16.8743477675
 01/05  21:00:00,39.1022908572,4.40244694023,0.0,0.0,9.17985065927,19.4245,80.4704578128,32.5629001165,33.3988,14.5087576963
 01/05  22:00:00,39.0129693162,4.40244694023,0.0,0.0,9.17985065927,19.4245,84.9665531198,44.2282623554,25.0491,15.6891907644
 01/05  23:00:00,38.8903891552,4.40244694023,0.0,0.0,9.17985065927,19.4245,81.8877434264,51.8553241036,16.6994,13.3330193228
 01/05  24:00:00,39.678376215,4.40244694023,0.0,0.0,9.17985065927,19.4245,74.7611179844,59.4826275268,8.3497,6.92879045756
 01/06  01:00:00,22.9124756769,4.40244694023,0.0,0.0,4.58992532963,8.1892,80.3923110927,71.2827667366,3.33988,5.76966435605
 01/06  02:00:00,14.6718191078,0.0,0.0,0.0,1.52997510988,7.4902,3.93196912866,0.0,3.33988,0.59208912866
 01/06  03:00:00,14.6945063706,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/06  04:00:00,14.7078726123,0.0,0.0,0.0,1.52997510988,7.4902,3.9319750368,0.0,3.33988,0.592095036795
 01/06  05:00:00,15.3913922728,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/06  06:00:00,23.5742534665,4.40244694023,0.0,0.0,4.58992532963,8.1892,70.4070198221,61.4652706337,8.3497,0.59204918843
 01/06  07:00:00,39.2742685793,4.40244694023,0.0160377202972,0.0,9.17985065927,19.4245,71.8279407502,50.5161248899,16.6994,4.61241586028
 01/06  08:00:00,46.544448627,4.40244694023,0.023782364511,0.0,9.17985065927,26.9147,77.391784982,35.4689240983,25.0491,16.8737608837
 01/06  09:00:00,42.3206402488,4.40244694023,0.00239541419983,0.0,9.17985065927,26.9147,77.8440050225,28.7544755497,33.3988,15.6907294728
 01/06  10:00:00,34.844221096,4.40244694023,0.0,0.0,9.17985065927,19.4245,62.3526739876,23.9692570549,25.0491,13.3343169327
 01/06  11:00:00,42.3596264657,4.40244694023,0.00464310626923,0.0,9.17985065927,26.9147,73.0745312929,20.3263420052,41.7485,10.9996892877
 01/06  12:00:00,43.0956511665,4.40244694023,0.0,0.0,9.17985065927,26.9147,63.4627461656,8.37977582964,41.7485,13.334470336
 01/06  13:00:00,42.436286171,4.40244694023,0.0,0.0,9.17985065927,26.9147,53.3299669122,0.0,41.7485,11.5814669122
 01/06  14:00:00,34.9013519067,4.40244694023,0.0,0.0,9.17985065927,19.4245,47.5640256383,4.33285109368,33.3988,9.83237454462
 01/06  15:00:00,34.8899631897,4.40244694023,0.0,0.0,9.17985065927,19.4245,47.7012396019,13.9848291403,25.0491,8.66731046161
 01/06  16:00:00,34.8677766161,4.40244694023,0.0,0.0,9.17985065927,19.4245,63.3877995088,21.3209843734,33.3988,8.66801513539
 01/06  17:00:00,42.2873155083,4.40244694023,0.00634006077674,0.0,9.17985065927,26.9147,81.6636809527,22.3206045975,50.0982,9.24487635518
 01/06  18:00:00,44.398506067,4.40244694023,0.0,0.0,9.17985065927,26.9147,82.930880339,21.2524853973,50.0982,11.5801949417
 01/06  19:00:00,46.511994239,4.40244694023,0.0,0.0,9.17985065927,26.9147,85.1080884888,19.3190213644,50.0982,15.6908671244
 01/06  20:00:00,38.9983751285,4.40244694023,0.0,0.0,9.17985065927,19.4245,76.8586029322,26.5845011367,33.3988,16.8753017955
 01/06  21:00:00,38.982554917,4.40244694023,0.0,0.0,9.17985065927,19.4245,77.3704971038,29.4621126544,33.3988,14.5095844494
 01/06  22:00:00,38.9369415776,4.40244694023,0.0,0.0,9.17985065927,19.4245,78.1724989119,37.4317896446,25.0491,15.6916092673
 01/06  23:00:00,38.9200215862,4.40244694023,0.0,0.0,9.17985065927,19.4245,74.3791884327,44.9265210501,16.6994,12.7532673826
 01/06  24:00:00,39.6960406637,4.40244694023,0.0,0.0,9.17985065927,19.4245,68.429869329,52.5764449137,8.3497,7.50372441522
 01/07  01:00:00,22.938050714,4.40244694023,0.0,0.0,4.58992532963,8.1892,72.7682424483,63.6594342351,3.33988,5.76892821312
 01/07  02:00:00,14.6896104049,0.0,0.0,0.0,1.52997510988,7.4902,3.93196637585,0.0,3.33988,0.592086375847
 01/07  03:00:00,14.7046852111,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/07  04:00:00,14.7122884941,0.0,0.0,0.0,1.52997510988,7.4902,3.93195506601,0.0,3.33988,0.592075066012
 01/07  05:00:00,14.8606883416,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/07  06:00:00,23.0198474948,4.40244694023,0.0,0.0,4.58992532963,8.1892,89.8966277262,80.9548467631,8.3497,0.59208096306
 01/07  07:00:00,38.9835109902,4.40244694023,0.0158907550911,0.0,9.17985065927,19.4245,97.428889834,76.6896386715,16.6994,4.03985116245
 01/07  08:00:00,46.4504681461,4.40244694023,0.0133632487838,0.0,9.17985065927,26.9147,97.1887180785,67.5250929279,25.0491,4.61452515064
 01/07  09:00:00,42.2193717833,4.40244694023,0.00396819554209,0.0,9.17985065927,26.9147,100.242766245,62.2299883956,33.3988,4.61397784919
 01/07  10:00:00,34.7757232315,4.40244694023,0.0012751826001,0.0,9.17985065927,19.4245,89.611629844,50.0528853572,25.0491,14.5096444869
 01/07  11:00:00,42.324652244,4.40244694023,0.00440948233907,0.0,9.17985065927,26.9147,91.1337543354,36.630506448,41.7485,12.7547478875
 01/07  12:00:00,43.0843301792,4.40244694023,0.0,0.0,9.17985065927,26.9147,74.7878839194,18.527093297,41.7485,14.5122906224
 01/07  13:00:00,42.4450216403,4.40244694023,0.0,0.0,9.17985065927,26.9147,63.6348029312,7.37553890765,41.7485,14.5107640236
 01/07  14:00:00,34.9388600615,4.40244694023,0.0,0.0,9.17985065927,19.4245,47.56118212,1.40773069808,33.3988,12.7546514219
 01/07  15:00:00,34.9483990626,4.40244694023,0.0,0.0,9.17985065927,19.4245,36.9288063794,0.298566569192,25.0491,11.5811398102
 01/07  16:00:00,34.9308120815,4.40244694023,0.0,0.0,9.17985065927,19.4245,44.9791444828,0.0,33.3988,11.5803444828
 01/07  17:00:00,42.3466303211,4.40244694023,0.00670197736471,0.0,9.17985065927,26.9147,62.7163676594,2.20753427319,50.0982,10.4106333862
 01/07  18:00:00,44.4287328106,4.40244694023,0.0,0.0,9.17985065927,26.9147,77.9246970604,16.2462942976,50.0982,11.5802027628
 01/07  19:00:00,46.5023707569,4.40244694023,0.0,0.0,9.17985065927,26.9147,94.2394189967,28.4500721794,50.0982,15.6911468173
 01/07  20:00:00,39.1036314974,4.40244694023,0.0,0.0,9.17985065927,19.4245,88.8180319803,39.7279268634,33.3988,15.6913051168
 01/07  21:00:00,39.0597387165,4.40244694023,0.0,0.0,9.17985065927,19.4245,98.8854969303,50.9753707872,33.3988,14.5113261431
 01/07  22:00:00,38.9770091815,4.40244694023,0.0,0.0,9.17985065927,19.4245,98.6570494051,57.9159669705,25.0491,15.6919824346
 01/07  23:00:00,38.8614820884,4.40244694023,0.0,0.0,9.17985065927,19.4245,93.6887356737,65.407340934,16.6994,11.5819947397
 01/07  24:00:00,39.6646295422,4.40244694023,0.0,0.0,9.17985065927,19.4245,89.736068385,72.7183619832,8.3497,8.66800640179
 01/08  01:00:00,22.8971634955,4.40244694023,0.0,0.0,4.58992532963,8.1892,93.8592778155,83.0137566496,3.33988,7.50564116589
 01/08  02:00:00,14.6618778747,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/08  03:00:00,14.6830005735,0.0,0.0,0.0,1.52997510988,7.4902,3.93193834459,0.0,3.33988,0.592058344592
 01/08  04:00:00,14.6930650417,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/08  05:00:00,14.8398452612,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/08  06:00:00,23.0030949465,4.40244694023,0.0054449636027,0.0,4.58992532963,8.1892,116.406089818,107.464308317,8.3497,0.592081501592
 01/08  07:00:00,38.9611659314,4.40244694023,0.0122235830267,0.0,9.17985065927,19.4245,126.582807916,105.270622132,16.6994,4.61278578412
 01/08  08:00:00,46.4243038508,4.40244694023,0.00855673057728,0.0,9.17985065927,26.9147,126.680209435,97.0191600178,25.0491,4.61194941705
 01/08  09:00:00,42.1944485098,4.40244694023,0.0,0.0,9.17985065927,26.9147,130.75327473,93.3152479081,33.3988,4.03922682148
 01/08  10:00:00,34.7120258218,4.40244694023,0.0,0.0,9.17985065927,19.4245,115.131132966,85.4673772649,25.0491,4.61465570129
 01/08  11:00:00,42.2277486952,4.40244694023,0.00429580057166,0.0,9.17985065927,26.9147,121.276412078,65.0166418058,41.7485,14.5112702722
 01/08  12:00:00,43.0222574601,4.40244694023,0.0,0.0,9.17985065927,26.9147,104.939178132,48.6799567273,41.7485,14.5107214045
 01/08  13:00:00,42.3470253365,4.40244694023,0.0,0.0,9.17985065927,26.9147,86.0989117149,32.7690011227,41.7485,11.5814105922
 01/08  14:00:00,34.8461115097,4.40244694023,0.0,0.0,9.17985065927,19.4245,68.3524740865,23.3720880233,33.3988,11.5815860632
 01/08  15:00:00,34.867493719,4.40244694023,0.0,0.0,9.17985065927,19.4245,53.2006464953,19.4833411428,25.0491,8.6682053525
 01/08  16:00:00,34.8644187595,4.40244694023,0.0,0.0,9.17985065927,19.4245,59.3515603059,17.286372808,33.3988,8.66638749789
 01/08  17:00:00,42.298149885,4.40244694023,0.0064985217512,0.0,9.17985065927,26.9147,73.5955087891,14.830299055,50.0982,8.6670097341
 01/08  18:00:00,44.3943237741,4.40244694023,0.0,0.0,9.17985065927,26.9147,85.1844329428,23.5040836272,50.0982,11.5821493156
 01/08  19:00:00,46.4821108781,4.40244694023,0.0,0.0,9.17985065927,26.9147,97.9642495671,33.3539842443,50.0982,14.5120653228
 01/08  20:00:00,39.0953648561,4.40244694023,0.0,0.0,9.17985065927,19.4245,90.9755815088,43.0654596608,33.3988,14.511321848
 01/08  21:00:00,39.0535782271,4.40244694023,0.0,0.0,9.17985065927,19.4245,95.1750172387,50.195904201,33.3988,11.5803130376
 01/08  22:00:00,38.9685716051,4.40244694023,0.0,0.0,9.17985065927,19.4245,104.27706667,64.7161181795,25.0491,14.511848491
 01/08  23:00:00,38.8526562165,4.40244694023,0.0,0.0,9.17985065927,19.4245,102.526319654,74.2462397259,16.6994,11.5806799279
 01/08  24:00:00,39.6577484765,4.40244694023,0.0,0.0,9.17985065927,19.4245,94.7032498263,80.5842165262,8.3497,5.76933330011
 01/09  01:00:00,22.8915318753,4.40244694023,0.00170552941184,0.0,4.58992532963,8.1892,103.463537929,94.3546778235,3.33988,5.76898010546
 01/09  02:00:00,14.6538191103,0.0,0.0,0.0,1.52997510988,7.4902,3.93195247831,0.0,3.33988,0.592072478315
 01/09  03:00:00,14.676786631,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/09  04:00:00,14.6890414133,0.0,0.0,0.0,1.52997510988,7.4902,3.93195838106,0.0,3.33988,0.592078381058
 01/09  05:00:00,14.8384693302,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
